ID,OvHK2,786vHK2,786vO
ADIPOR2,-0.6453557686000106,-0.7044031998542124,-0.059047431254201754
ADK,0.09082580210299973,0.018342076626426618,-0.07248372547657311
ADM,1.580158399029635,2.2823768880265227,0.7022184889968877
ADM5,0.11218216384695978,0.22361311268030448,0.1114309488333447
ADNP,-0.45426095479115425,-0.6334386128949916,-0.17917765810383735
ADNP2,-0.09562180778381446,-0.21204740157158852,-0.11642559378777406
ADO,0.5176968779220577,0.5261495296353029,0.008452651713245274
ADORA1,0.9372777018351321,1.055428677291392,0.11815097545625974
ADPGK,0.877047624908359,0.640416256157458,-0.23663136875090096
ADPRH,-0.19052182564940345,0.20643670252694157,0.396958528176345
ADPRM,-0.021265964956539207,-0.020101665497266552,0.0011642994592726552
ADPRS,0.3808968386464464,0.48131132701437274,0.10041448836792632
ADRA1B,0.238206169221014,0.436998107315409,0.198791938094395
ADRB2,-1.9389820846430759,-1.888840824330499,0.05014126031257682
ADRM1,0.3359518154597012,0.4530970358810933,0.11714522042139208
ADSL,-0.1794903727073205,0.07057584606195988,0.25006621876928037
ADSS2,-0.29757772399386617,-0.44798790827082335,-0.15041018427695718
ADTRP,-0.32470919396909537,-0.1472359227726141,0.17747327119648126
AEBP2,-0.7416902673619106,-0.8250571449995725,-0.08336687763766193
AEN,0.7129108245977775,0.5113555995341486,-0.201555225063629
AFAP1,-0.8338949973498462,-0.06881983836106009,0.7650751589887861
AFAP1L1,-0.9700056640600518,-1.218748732012898,-0.24874306795284618
AFAP1L2,-3.465979614710319,-3.8024473204442675,-0.33646770573394846
AFDN,-0.3446810215387828,-0.3560117034756747,-0.011330681936891907
AFF1,-0.36440021716768634,-0.6122648106118067,-0.24786459344412037
AFF3,0.7896575525193992,0.5104367956688112,-0.279220756850588
AFF4,0.29763290641988327,0.03576808562241851,-0.26186482079746476
AFG1L,0.1104005338222116,0.025441291887046802,-0.0849592419351648
AFG3L1P,0.04080544753738735,0.10089361917380657,0.06008817163641922
AFG3L2,0.06250838366154099,-0.11802543126433562,-0.1805338149258766
AFMID,-0.29652003608121547,-0.4107143985634458,-0.11419436248223036
AFTPH,-0.07716133442349005,-0.20389379589717826,-0.12673246147368822
AGA,0.1451008144513839,-0.46041330048155515,-0.605514114932939
AGAP1,0.3662469060125648,0.31733000713797743,-0.04891689887458739
AGAP2-AS1,0.481187120340552,0.5217929138470367,0.040605793506484744
AGAP3,0.42477806232380466,0.7785837932041453,0.3538057308803406
AGAP6,0.08078851790020991,0.05763788214407484,-0.023150635756135074
AGAP9,0.22548375497138196,0.3019053388660957,0.07642158389471376
AGBL3,0.10998628957850265,0.20455975117934955,0.0945734616008469
AGBL5,-0.30614091969424173,-0.39709969178770166,-0.09095877209345993
AGER,0.1186290547288138,0.17572818282484626,0.05709912809603246
AGFG1,0.14732309674664457,0.29530973447032416,0.1479866377236796
AGFG2,0.1709977362990749,0.24614340762822273,0.07514567132914785
AGGF1,-0.5205283158200853,-0.5548551500238208,-0.0343268342037355
AGK,0.1098583263340771,0.27898237302023965,0.16912404668616254
AGL,-0.06019913633815399,-0.37630867227478326,-0.31610953593662927
AGO1,-0.3756115155888953,-0.41410108916203114,-0.03848957357313587
AGO2,0.07090989432256656,-0.08991554386970435,-0.1608254381922709
AGO3,-0.22425291687206794,-0.31581715445506475,-0.09156423758299681
AGO4,0.018189409597761497,0.010416499869899454,-0.007772909727862043
AGPAT1,0.23209278729674665,0.2448657700390502,0.01277298274230354
AGPAT2,1.2541292155824575,1.7470075973235595,0.492878381741102
AGPAT3,1.7727627706406146,1.7517933000796528,-0.020969470560961767
AGPAT4,-0.19848727497863017,-0.3007442219236527,-0.10225694694502252
AGPAT5,-0.6858542476209895,-0.8655267787580918,-0.17967253113710235
AGPS,0.1426871872988258,0.015703966922377077,-0.1269832203764487
AGRN,1.1964239596346324,1.353366469207728,0.15694250957309563
AGT,-0.21960491062947263,-0.43544571494455475,-0.21584080431508212
AGTPBP1,-0.16595493513076498,0.16065608718485436,0.32661102231561934
AGTRAP,-0.206939472523743,-0.18325012872712065,0.023689343796622353
AHCTF1,-0.5782048471785455,-0.9449288572843919,-0.36672401010584643
AHCY,-0.05322103732259009,-0.005245695160954966,0.047975342161635126
AHCYL1,0.07458845165524863,0.08915112880971954,0.014562677154470904
AHCYL2,0.5146004601852976,0.42735915291946114,-0.08724130726583645
AHDC1,0.39184823173303407,0.39911724522909786,0.007269013496063792
AHI1,-0.44947684776749597,-0.2587034726213293,0.19077337514616666
AHNAK,0.5266944867816505,0.5949998115226229,0.0683053247409724
AHNAK2,0.5469660506248903,0.551138245530364,0.004172194905473603
AHR,0.6364011881503586,0.12417277536470905,-0.5122284127856496
AHRR,0.03966919858794604,0.21932968045569723,0.1796604818677512
AHSA1,-0.21211367188215036,-0.039687639586142964,0.1724260322960074
AIDA,0.14568589238636953,0.16949322841813164,0.023807336031762105
AIF1L,-3.1599500203407658,-4.182481475307538,-1.0225314549667726
AIFM1,-0.41780581330916,-0.3633331292395301,0.054472684069629906
AIFM2,-0.23726149771630745,-0.391062220514403,-0.15380072279809553
AIG1,0.4791086219818066,0.06705811348349222,-0.41205050849831437
AIMP1,0.153923313147601,0.06048778228018392,-0.09343553086741707
AIMP2,0.2039043987851592,-0.004975738018618614,-0.20888013680377782
AIP,0.09961847608692942,0.004015879410891543,-0.09560259667603788
AJAP1,1.162309880746042,0.19334064198272216,-0.9689692387633198
AJM1,1.234787710713908,1.208819905311941,-0.02596780540196697
AJUBA,-0.9591400189033745,-0.7894420163705878,0.16969800253278677
AK1,-0.07378752534883404,0.15504675220099884,0.22883427754983288
AK2,0.17344744681104451,0.15598166358888577,-0.01746578322215875
AK3,0.5108286552318475,0.5383176235937857,0.02748896836193815
AK4,0.6949432921385164,0.8805120719918769,0.1855687798533605
AK5,-0.46693484968001187,0.17797335535038705,0.6449082050303989
AK6,-0.28025546679446656,-0.20475267173055478,0.07550279506391178
AK9,0.12762376771252804,0.06432943921236145,-0.06329432850016659
AKAP1,-0.2126062582371091,-0.38873770177223754,-0.17613144353512844
AKAP11,0.10709697620511172,0.30330570099924437,0.19620872479413265
AKAP12,-1.502180828226674,-1.5799629504314012,-0.07778212220472724
AKAP13,-0.462382441432613,-0.7534007237529465,-0.29101828232033355
AKAP5,-0.7473828172697576,-0.756576656122224,-0.009193838852466385
AKAP7,0.0173572336654928,0.012592821911509233,-0.004764411753983566
AKAP8L,0.05041534163594541,-0.02593509672132832,-0.07635043835727373
AKAP9,-0.281839669181867,-0.311111468851605,-0.02927179966973803
AKIP1,0.5249766359159675,0.6495300870968101,0.1245534511808426
AKIRIN1,-0.47488042083442217,-0.5343147140091009,-0.05943429317467874
AKIRIN2,-0.48854327337709336,-0.5477173221829652,-0.05917404880587185
AKNA,-0.2846979366884934,-0.24133330772228945,0.043364628966203966
AKR1A1,0.26346964116022065,0.4100786870465871,0.14660904588636647
AKR1B1,-0.8473227277034177,-0.02853479877713916,0.8187879289262785
AKR1C3,-0.510770566974859,-0.710756388313543,-0.19998582133868403
AKR7A2,-0.012369796791753984,0.05476220382225527,0.06713200061400926
AKR7A3,0.07691966296918729,0.14420317555562256,0.06728351258643528
AKT1,-0.11206905803314804,0.14791937776213793,0.25998843579528597
AKT1S1,0.5787270101075972,0.4759729442052283,-0.10275406590236891
AKT2,0.26115165058415535,0.28795134032503356,0.026799689740878208
AKT3,-0.6206699041983281,-0.9125170711264285,-0.2918471669281004
AKTIP,0.6583823856578146,0.7261718683026448,0.0677894826448302
ALAD,0.20597754346609598,0.431190912955552,0.22521336948945603
ALAS1,0.21558655593003806,0.31059295150708444,0.09500639557704638
ALCAM,0.2427402180121181,-0.021288883406745285,-0.2640291014188634
ALDH16A1,-0.0818804608200221,-0.2218850457510868,-0.1400045849310647
ALDH18A1,0.1683532436902091,0.32787256715047697,0.15951932346026787
ALDH1A1,4.990821399891127,4.171459799439644,-0.819361600451483
ALDH1A3,-0.30723393223693485,-0.18389344317773038,0.12334048905920447
ALDH1B1,-0.05425906783586143,-0.07851921071906531,-0.024260142883203883
ALDH1L2,-0.44583074407300316,-0.16945733824949905,0.2763734058235041
ALDH2,1.078310543101468,1.8885469536329875,0.8102364105315196
ALDH3A2,-0.03724905064157191,0.012737264166441165,0.04998631480801308
ALDH3B1,0.3968770051063135,0.3614143095830453,-0.035462695523268195
ALDH4A1,-0.2983449911813736,-0.23830258735632448,0.06004240382504911
ALDH5A1,-0.421497012844565,-0.6166575770887324,-0.1951605642441674
ALDH6A1,-0.6556515272855918,-0.6806346408573454,-0.024983113571753535
ALDH7A1,-0.9859481794214435,-1.1083040980099987,-0.12235591858855521
ALDH9A1,-0.16354075574585103,-0.3797610969518175,-0.21622034120596645
ALDOA,0.5567588982223288,0.8993345496942808,0.342575651471952
ALDOC,0.29472824638119555,0.4409694142948659,0.14624116791367037
ALG1,0.534973832026461,0.4595681984276183,-0.07540563359884267
ALG10,-0.3929241096104903,-0.4120499705991154,-0.01912586098862512
ALG10B,-0.515216434215743,-0.4132644100266667,0.10195202418907634
ALG11,0.19400439670278224,0.08090240048217545,-0.11310199622060679
ALG12,0.13151140425006602,0.1923769515059952,0.06086554725592919
ALG13,-0.40162560545059556,-0.3934688578115768,0.008156747639018747
ALG14,0.3404297777764782,0.29615744408718214,-0.04427233368929606
ALG3,-0.09559443637333409,-0.1427261097211776,-0.04713167334784352
ALG5,0.2475107138516801,0.13530608420201418,-0.11220462964966593
ALG6,-0.13093982967684603,-0.07666754746376547,0.05427228221308056
ALG8,0.4706189530137408,0.3046334604704022,-0.1659854925433386
ALG9,0.5634452408099797,0.7029837677568107,0.139538526946831
ALKBH1,-0.49936335175477886,-0.5513466558390085,-0.05198330408422969
ALKBH2,-0.36438599974213837,-0.17988836566483357,0.1844976340773048
ALKBH3,0.2597004579651063,0.3331906046300439,0.07349014666493758
ALKBH4,0.10045584188236134,0.21091812345293093,0.11046228157056959
ALKBH5,0.45903818844567823,0.6137356179716082,0.15469742952593002
ALKBH6,0.12176222829085148,0.14784040294825118,0.0260781746573997
ALKBH7,0.11779650293484067,0.07577158739303158,-0.042024915541809094
ALKBH8,0.4114002534013448,0.4308149621125974,0.019414708711252615
ALMS1,0.23977628792161632,0.2285712005071172,-0.011205087414499104
ALOX12,0.05232379522106889,0.10866264641694734,0.05633885119587845
ALPK1,0.28185339069667315,0.32432377982941496,0.042470389132741815
ALPK2,-0.47943167168550005,-1.3856553406840941,-0.9062236689985941
ALPK3,1.1593566648528206,2.058330674184477,0.8989740093316563
ALS2,0.5808629665638723,0.5109282918568443,-0.06993467470702797
ALS2CL,0.07369203160891047,0.27828736902417717,0.2045953374152667
ALYREF,0.3336319023577694,0.33068390168979356,-0.0029480006679758475
AMACR,0.3824942225197123,0.16878300902954813,-0.2137112134901642
AMBP,-0.2757257410896461,-0.33933229013504906,-0.06360654904540297
AMBRA1,-0.08404132179772894,-0.13315646123614755,-0.04911513943841861
AMD1,-0.4277153636668416,-0.46916839280766,-0.04145302914081839
AMDHD2,0.31038512458276557,0.5047735190931935,0.1943883945104279
AMER1,-0.2550157338929484,-0.2530911470878934,0.0019245868050550285
AMFR,0.04259787323252162,0.10954782306668065,0.06694994983415903
AMH,0.33163133187860616,0.5633583437733751,0.23172701189476896
AMIGO2,-0.5721140904345088,-1.2674269991901266,-0.6953129087556178
AMIGO3,0.7579571995590957,0.8962611500219833,0.13830395046288757
AMMECR1,-0.53445985386778,-0.613855340042841,-0.07939548617506098
AMMECR1L,0.05554212028491001,-0.02475849040506084,-0.08030061068997085
AMN1,0.05429731868399834,0.0325629443779647,-0.021734374306033644
AMOTL1,0.18935964847508302,-1.1956540741057786,-1.3850137225808616
AMOTL2,-1.2509446931895827,-1.5173450340180565,-0.26640034082847386
AMPD2,0.6779015412482003,0.7370196614355251,0.05911812018732476
AMPD3,-0.3281308636167424,-0.3445142516906792,-0.0163833880739368
AMPH,0.5707735881708604,0.7123045313310872,0.14153094316022674
AMZ1,1.305638497806564,1.3083026353275464,0.002664137520982379
AMZ2,0.2954874785211121,0.29342077823416624,-0.0020667002869458884
ANAPC1,0.08421449494553634,-0.01947087701438832,-0.10368537195992467
ANAPC10,-0.3121732459177995,-0.35436110842105784,-0.042187862503258344
ANAPC11,0.46307487714337014,0.5297049917582655,0.06663011461489532
ANAPC13,-0.8185286130144931,-0.710544102833822,0.10798451018067112
ANAPC15,0.17349038499108005,0.1485744244218843,-0.02491596056919576
ANAPC16,-0.2670957565344523,-0.17662885356549118,0.0904669029689611
ANAPC4,-0.10986005917564334,-0.03795087074807846,0.07190918842756489
ANAPC5,-0.2537780204136606,-0.24718969975045546,0.006588320663205138
ANAPC7,-0.40222426571276415,-0.37562019758127896,0.026604068131485192
ANGEL1,-0.6157954588843495,-0.6882981742594882,-0.07250271537513875
ANGEL2,-0.15523765807164303,-0.19157742196546934,-0.036339763893826316
ANGPTL2,-0.9984316487997162,-0.9246724801805097,0.0737591686192065
ANGPTL4,0.15799990001832143,0.20560509880118083,0.047605198782859404
ANK2,-0.11849819476766577,-0.7061260452987295,-0.5876278505310637
ANKAR,0.11474271307918116,0.2172270782917387,0.10248436521255755
ANKEF1,-0.3591898582733979,-0.4452807812731123,-0.08609092299971444
ANKFY1,-0.41543864111106465,-0.6033795717528925,-0.18794093064182782
ANKH,0.7207826589764164,0.3941040178456312,-0.32667864113078515
ANKHD1,0.09057686955189936,0.11549181610678438,0.02491494655488502
ANKLE1,-0.8432050596523553,-0.8198277454416232,0.02337731421073208
ANKLE2,-0.5460983267410242,-0.6854300058425835,-0.1393316791015593
ANKMY1,0.15521961529188566,0.2645041957397254,0.10928458044783973
ANKMY2,0.5243861446504727,0.3784384787370758,-0.14594766591339692
ANKRA2,0.10176514184389163,0.12633455769612922,0.024569415852237597
ANKRD1,-3.7458290889235837,-3.572493592758603,0.1733354961649809
ANKRD10,-0.04657680744505477,-0.2021870334798237,-0.15561022603476893
ANKRD11,0.028378643444675333,-0.13348394095150695,-0.16186258439618229
