HK2,O,M1A,hgnc_symbol,entrezgene_id
TRUE,TRUE,TRUE,CTSZ,1522
TRUE,TRUE,TRUE,CTTN,2017
TRUE,TRUE,TRUE,CTTNBP2,83992
TRUE,TRUE,TRUE,CTTNBP2NL,55917
TRUE,TRUE,TRUE,CTU2,348180
FALSE,FALSE,FALSE,CTXN2,399697
FALSE,FALSE,FALSE,CTXN3,613212
FALSE,FALSE,FALSE,CTXND1,100996492
FALSE,TRUE,TRUE,CUBN,8029
TRUE,TRUE,TRUE,CUEDC1,404093
TRUE,TRUE,TRUE,CUL1,8454
TRUE,TRUE,TRUE,CUL2,8453
TRUE,TRUE,TRUE,CUL3,8452
TRUE,TRUE,TRUE,CUL4A,8451
TRUE,TRUE,TRUE,CUL4B,8450
TRUE,TRUE,TRUE,CUL5,8065
TRUE,TRUE,TRUE,CUL7,9820
TRUE,TRUE,TRUE,CUL9,23113
TRUE,TRUE,TRUE,CUTA,51596
TRUE,TRUE,TRUE,CUTALP,253039
TRUE,TRUE,TRUE,CUTC,51076
TRUE,TRUE,TRUE,CUX1,1523
FALSE,FALSE,FALSE,CUX2,23316
FALSE,FALSE,FALSE,CUZD1,50624
TRUE,TRUE,TRUE,CWC15,51503
TRUE,TRUE,TRUE,CWC22,57703
TRUE,TRUE,TRUE,CWC27,10283
TRUE,TRUE,TRUE,CWF19L1,55280
TRUE,TRUE,TRUE,CWF19L2,143884
FALSE,FALSE,FALSE,CWH43,80157
TRUE,TRUE,TRUE,CX3CL1,6376
FALSE,FALSE,FALSE,CX3CR1,1524
TRUE,TRUE,FALSE,CXADR,1525
FALSE,FALSE,TRUE,CXCL1,2919
FALSE,FALSE,FALSE,CXCL10,3627
FALSE,FALSE,FALSE,CXCL11,6373
FALSE,FALSE,FALSE,CXCL12,6387
FALSE,FALSE,FALSE,CXCL13,10563
FALSE,FALSE,FALSE,CXCL14,9547
TRUE,TRUE,FALSE,CXCL16,58191
FALSE,FALSE,FALSE,CXCL17,284340
TRUE,FALSE,FALSE,CXCL2,2920
TRUE,FALSE,FALSE,CXCL3,2921
TRUE,TRUE,TRUE,CXCL5,6374
FALSE,FALSE,FALSE,CXCL6,6372
TRUE,FALSE,TRUE,CXCL8,3576
FALSE,FALSE,FALSE,CXCL9,4283
FALSE,FALSE,FALSE,CXCR1,3577
FALSE,FALSE,FALSE,CXCR2,3579
FALSE,FALSE,FALSE,CXCR3,2833
FALSE,FALSE,TRUE,CXCR4,7852
FALSE,FALSE,FALSE,CXCR5,643
FALSE,FALSE,FALSE,CXCR6,10663
TRUE,TRUE,TRUE,CXorf38,159013
FALSE,FALSE,FALSE,CXorf49,100130361
FALSE,FALSE,FALSE,CXorf51A,100129239
FALSE,FALSE,FALSE,CXorf51B,100133053
FALSE,FALSE,FALSE,CXorf58,254158
FALSE,FALSE,FALSE,CXorf65,158830
FALSE,FALSE,FALSE,CXorf66,347487
TRUE,TRUE,TRUE,CXXC1,30827
FALSE,FALSE,FALSE,CXXC1P1,392459
TRUE,FALSE,FALSE,CXXC4,80319
FALSE,FALSE,FALSE,CXXC4-AS1,101929468
TRUE,TRUE,TRUE,CXXC5,51523
TRUE,TRUE,TRUE,CYB561,1534
TRUE,TRUE,TRUE,CYB561A3,220002
TRUE,TRUE,TRUE,CYB561D1,284613
TRUE,TRUE,TRUE,CYB5A,1528
TRUE,TRUE,TRUE,CYB5B,80777
TRUE,TRUE,TRUE,CYB5D1,124637
TRUE,TRUE,TRUE,CYB5D2,124936
TRUE,TRUE,TRUE,CYB5R1,51706
FALSE,FALSE,FALSE,CYB5R2,51700
TRUE,TRUE,TRUE,CYB5R3,1727
TRUE,TRUE,TRUE,CYB5RL,606495
TRUE,TRUE,TRUE,CYBA,1535
FALSE,FALSE,FALSE,CYBB,1536
TRUE,TRUE,TRUE,CYBC1,79415
TRUE,FALSE,FALSE,CYBRD1,79901
TRUE,TRUE,TRUE,CYCS,54205
FALSE,FALSE,FALSE,CYCSP52,360155
TRUE,TRUE,TRUE,CYFIP1,23191
TRUE,TRUE,TRUE,CYFIP2,26999
FALSE,FALSE,FALSE,CYGB,114757
TRUE,TRUE,TRUE,CYHR1,50626
FALSE,FALSE,FALSE,CYLC1,1538
TRUE,TRUE,TRUE,CYLD,1540
FALSE,FALSE,FALSE,CYMP,643160
FALSE,FALSE,FALSE,CYMP-AS1,440602
FALSE,FALSE,FALSE,CYP11A1,1583
FALSE,FALSE,FALSE,CYP11B1,1584
FALSE,FALSE,FALSE,CYP11B2,1585
FALSE,FALSE,FALSE,CYP17A1,1586
FALSE,FALSE,FALSE,CYP19A1,1588
FALSE,TRUE,FALSE,CYP1A1,1543
FALSE,FALSE,FALSE,CYP1A2,1544
TRUE,TRUE,TRUE,CYP1B1,1545
FALSE,TRUE,TRUE,CYP1B1-AS1,285154
TRUE,TRUE,TRUE,CYP20A1,57404
FALSE,FALSE,FALSE,CYP21A2,1589
TRUE,FALSE,FALSE,CYP24A1,1591
TRUE,FALSE,FALSE,CYP26A1,1592
FALSE,TRUE,FALSE,CYP26B1,56603
TRUE,FALSE,FALSE,CYP26C1,340665
TRUE,FALSE,FALSE,CYP27A1,1593
TRUE,TRUE,TRUE,CYP27B1,1594
TRUE,FALSE,FALSE,CYP27C1,339761
FALSE,FALSE,FALSE,CYP2A13,1553
FALSE,FALSE,FALSE,CYP2A6,1548
FALSE,FALSE,FALSE,CYP2B6,1555
FALSE,FALSE,FALSE,CYP2B7P,1556
FALSE,FALSE,FALSE,CYP2C18,1562
FALSE,FALSE,FALSE,CYP2C19,1557
FALSE,FALSE,FALSE,CYP2C8,1558
FALSE,FALSE,FALSE,CYP2C9,1559
FALSE,FALSE,FALSE,CYP2D6,1565
FALSE,FALSE,FALSE,CYP2E1,1571
FALSE,FALSE,FALSE,CYP2F1,1572
FALSE,FALSE,FALSE,CYP2G1P,22952
TRUE,FALSE,FALSE,CYP2J2,1573
TRUE,TRUE,TRUE,CYP2R1,120227
TRUE,FALSE,FALSE,CYP2S1,29785
FALSE,FALSE,FALSE,CYP2W1,54905
FALSE,FALSE,FALSE,CYP39A1,51302
FALSE,FALSE,FALSE,CYP3A4,1576
FALSE,FALSE,FALSE,CYP3A43,64816
FALSE,TRUE,TRUE,CYP3A5,1577
FALSE,FALSE,FALSE,CYP3A7,1551
FALSE,FALSE,FALSE,CYP46A1,10858
FALSE,FALSE,FALSE,CYP4A11,1579
FALSE,FALSE,FALSE,CYP4A22,284541
FALSE,FALSE,FALSE,CYP4B1,1580
FALSE,TRUE,FALSE,CYP4F11,57834
FALSE,FALSE,FALSE,CYP4F12,66002
FALSE,FALSE,FALSE,CYP4F2,8529
FALSE,FALSE,FALSE,CYP4F22,126410
FALSE,FALSE,FALSE,CYP4F29P,54055
FALSE,FALSE,FALSE,CYP4F3,4051
FALSE,FALSE,FALSE,CYP4F30P,100132708
FALSE,FALSE,FALSE,CYP4F35P,284233
FALSE,FALSE,FALSE,CYP4F8,11283
TRUE,TRUE,TRUE,CYP4V2,285440
FALSE,FALSE,FALSE,CYP4X1,260293
FALSE,FALSE,FALSE,CYP4Z1,199974
TRUE,TRUE,TRUE,CYP51A1,1595
FALSE,FALSE,FALSE,CYP7A1,1581
TRUE,TRUE,FALSE,CYP7B1,9420
FALSE,FALSE,FALSE,CYP8B1,1582
TRUE,TRUE,TRUE,CYREN,78996
TRUE,TRUE,TRUE,CYRIA,81553
TRUE,TRUE,TRUE,CYRIB,51571
TRUE,TRUE,FALSE,CYS1,192668
FALSE,FALSE,FALSE,CYSLTR1,10800
FALSE,FALSE,FALSE,CYSLTR2,57105
FALSE,TRUE,FALSE,CYSRT1,375791
TRUE,TRUE,TRUE,CYTH1,9267
TRUE,TRUE,TRUE,CYTH2,9266
TRUE,TRUE,TRUE,CYTH3,9265
FALSE,FALSE,TRUE,CYTH4,27128
FALSE,TRUE,TRUE,CYTIP,9595
TRUE,FALSE,FALSE,CYTL1,54360
TRUE,TRUE,TRUE,CYTOR,112597
FALSE,FALSE,FALSE,CYYR1,116159
TRUE,TRUE,TRUE,CZIB,54987
TRUE,TRUE,TRUE,D2HGDH,728294
TRUE,TRUE,TRUE,DAAM1,23002
TRUE,FALSE,FALSE,DAAM2,23500
FALSE,FALSE,FALSE,DAB1,1600
FALSE,FALSE,FALSE,DAB1-AS1,101926890
TRUE,TRUE,TRUE,DAB2,1601
TRUE,TRUE,TRUE,DAB2IP,153090
TRUE,TRUE,TRUE,DACH1,1602
FALSE,FALSE,FALSE,DACH2,117154
TRUE,TRUE,TRUE,DACT1,51339
FALSE,FALSE,FALSE,DACT2,168002
TRUE,FALSE,FALSE,DACT3,147906
FALSE,FALSE,FALSE,DACT3-AS1,100506068
TRUE,TRUE,TRUE,DAG1,1605
TRUE,TRUE,TRUE,DAGLA,747
TRUE,TRUE,TRUE,DAGLB,221955
TRUE,TRUE,TRUE,DALRD3,55152
TRUE,TRUE,TRUE,DANCR,57291
FALSE,FALSE,FALSE,DAO,1610
FALSE,FALSE,FALSE,DAOA,267012
FALSE,FALSE,FALSE,DAOA-AS1,282706
TRUE,TRUE,TRUE,DAP,1611
TRUE,TRUE,TRUE,DAP3,7818
TRUE,TRUE,TRUE,DAPK1,1612
FALSE,FALSE,FALSE,DAPK2,23604
TRUE,TRUE,TRUE,DAPK3,1613
FALSE,FALSE,FALSE,DAPL1,92196
FALSE,FALSE,FALSE,DAPP1,27071
TRUE,TRUE,TRUE,DARS1,1615
TRUE,TRUE,TRUE,DARS2,55157
TRUE,FALSE,TRUE,DAW1,164781
TRUE,TRUE,TRUE,DAXX,1616
FALSE,FALSE,FALSE,DAZ1,1617
FALSE,FALSE,FALSE,DAZ2,57055
FALSE,FALSE,FALSE,DAZ3,57054
FALSE,FALSE,FALSE,DAZ4,57135
TRUE,TRUE,TRUE,DAZAP1,26528
TRUE,TRUE,TRUE,DAZAP2,9802
FALSE,FALSE,FALSE,DAZL,1618
FALSE,FALSE,FALSE,DBET,100419743
TRUE,TRUE,TRUE,DBF4,10926
TRUE,TRUE,TRUE,DBF4B,80174
FALSE,FALSE,FALSE,DBH,1621
FALSE,FALSE,FALSE,DBH-AS1,138948
TRUE,TRUE,TRUE,DBI,1622
FALSE,FALSE,FALSE,DBIL5P2,100169989
TRUE,TRUE,TRUE,DBN1,1627
TRUE,TRUE,TRUE,DBNDD1,79007
TRUE,FALSE,TRUE,DBNDD2,55861
TRUE,TRUE,TRUE,DBNL,28988
TRUE,TRUE,TRUE,DBP,1628
TRUE,TRUE,TRUE,DBR1,51163
TRUE,TRUE,TRUE,DBT,1629
FALSE,FALSE,FALSE,DBX1,120237
FALSE,FALSE,FALSE,DBX2,440097
TRUE,TRUE,TRUE,DCAF1,9730
TRUE,TRUE,TRUE,DCAF10,79269
TRUE,TRUE,TRUE,DCAF11,80344
TRUE,TRUE,TRUE,DCAF12,25853
TRUE,TRUE,TRUE,DCAF13,25879
TRUE,TRUE,TRUE,DCAF15,90379
TRUE,TRUE,TRUE,DCAF16,54876
TRUE,TRUE,TRUE,DCAF17,80067
TRUE,TRUE,TRUE,DCAF4,26094
FALSE,FALSE,FALSE,DCAF4L1,285429
TRUE,TRUE,TRUE,DCAF5,8816
TRUE,TRUE,TRUE,DCAF6,55827
TRUE,TRUE,TRUE,DCAF8,50717
FALSE,FALSE,FALSE,DCAF8L1,139425
FALSE,FALSE,FALSE,DCAF8L2,347442
TRUE,TRUE,TRUE,DCAKD,79877
TRUE,TRUE,TRUE,DCBLD1,285761
TRUE,TRUE,TRUE,DCBLD2,131566
FALSE,FALSE,FALSE,DCC,1630
FALSE,FALSE,FALSE,DCD,117159
FALSE,FALSE,FALSE,DCDC1,341019
TRUE,TRUE,TRUE,DCDC2,51473
FALSE,FALSE,FALSE,DCDC2B,149069
FALSE,FALSE,FALSE,DCDC2C,728597
TRUE,FALSE,FALSE,DCHS2,54798
TRUE,TRUE,TRUE,DCK,1633
TRUE,TRUE,TRUE,DCLK1,9201
TRUE,TRUE,TRUE,DCLK2,166614
FALSE,FALSE,FALSE,DCLK3,85443
TRUE,TRUE,TRUE,DCLRE1A,9937
TRUE,TRUE,TRUE,DCLRE1B,64858
TRUE,TRUE,TRUE,DCLRE1C,64421
FALSE,FALSE,FALSE,DCN,1634
TRUE,TRUE,TRUE,DCP1A,55802
TRUE,TRUE,TRUE,DCP1B,196513
TRUE,TRUE,TRUE,DCP2,167227
TRUE,TRUE,TRUE,DCPS,28960
FALSE,FALSE,FALSE,DCST1,149095
FALSE,FALSE,FALSE,DCST2,127579
FALSE,FALSE,FALSE,DCSTAMP,81501
FALSE,FALSE,FALSE,DCT,1638
TRUE,TRUE,TRUE,DCTD,1635
TRUE,TRUE,TRUE,DCTN1,1639
FALSE,FALSE,FALSE,DCTN1-AS1,100189589
TRUE,TRUE,TRUE,DCTN2,10540
TRUE,TRUE,TRUE,DCTN3,11258
TRUE,TRUE,TRUE,DCTN4,51164
TRUE,TRUE,TRUE,DCTN5,84516
TRUE,TRUE,TRUE,DCTN6,10671
TRUE,TRUE,TRUE,DCTPP1,79077
TRUE,TRUE,TRUE,DCUN1D1,54165
TRUE,TRUE,TRUE,DCUN1D2,55208
TRUE,TRUE,TRUE,DCUN1D4,23142
TRUE,TRUE,TRUE,DCUN1D5,84259
FALSE,FALSE,FALSE,DCX,1641
TRUE,TRUE,TRUE,DCXR,51181
TRUE,TRUE,TRUE,DDA1,79016
TRUE,TRUE,TRUE,DDAH1,23576
TRUE,TRUE,TRUE,DDAH2,23564
TRUE,TRUE,TRUE,DDB1,1642
TRUE,TRUE,TRUE,DDB2,1643
FALSE,FALSE,FALSE,DDC,1644
FALSE,FALSE,FALSE,DDC-AS1,100129427
TRUE,TRUE,TRUE,DDHD1,80821
FALSE,FALSE,FALSE,DDHD1-DT,101927620
TRUE,TRUE,TRUE,DDHD2,23259
FALSE,FALSE,FALSE,DDI1,414301
TRUE,TRUE,TRUE,DDIAS,220042
TRUE,TRUE,TRUE,DDIT3,1649
TRUE,TRUE,TRUE,DDIT4,54541
FALSE,FALSE,FALSE,DDIT4L-AS1,101929353
TRUE,FALSE,FALSE,DDN,23109
TRUE,TRUE,TRUE,DDO,8528
TRUE,TRUE,TRUE,DDOST,1650
TRUE,TRUE,TRUE,DDR1,780
FALSE,FALSE,FALSE,DDR2,4921
TRUE,TRUE,TRUE,DDRGK1,65992
TRUE,TRUE,TRUE,DDX1,1653
TRUE,TRUE,TRUE,DDX10,1662
TRUE,TRUE,TRUE,DDX11,1663
FALSE,FALSE,FALSE,DDX11-AS1,100506660
FALSE,FALSE,FALSE,DDX11L10,727856
FALSE,FALSE,FALSE,DDX11L10,100287029
TRUE,TRUE,TRUE,DDX17,10521
TRUE,TRUE,TRUE,DDX19A,55308
TRUE,FALSE,TRUE,DDX19A-DT,100506083
TRUE,TRUE,TRUE,DDX19B,11269
TRUE,TRUE,TRUE,DDX21,9188
TRUE,TRUE,TRUE,DDX23,9416
TRUE,FALSE,FALSE,DDX25,29118
TRUE,TRUE,TRUE,DDX28,55794
TRUE,TRUE,TRUE,DDX31,64794
TRUE,TRUE,TRUE,DDX39A,10212
FALSE,FALSE,FALSE,DDX39B,7919
TRUE,TRUE,TRUE,DDX3X,1654
TRUE,TRUE,TRUE,DDX3Y,8653
FALSE,FALSE,FALSE,DDX4,54514
TRUE,TRUE,TRUE,DDX41,51428
TRUE,TRUE,TRUE,DDX42,11325
TRUE,TRUE,TRUE,DDX46,9879
TRUE,TRUE,TRUE,DDX47,51202
TRUE,TRUE,TRUE,DDX49,54555
TRUE,TRUE,TRUE,DDX5,1655
TRUE,TRUE,TRUE,DDX50,79009
TRUE,TRUE,TRUE,DDX51,317781
TRUE,TRUE,TRUE,DDX52,11056
FALSE,FALSE,FALSE,DDX53,168400
TRUE,TRUE,TRUE,DDX54,79039
TRUE,TRUE,TRUE,DDX55,57696
TRUE,TRUE,TRUE,DDX56,54606
TRUE,TRUE,TRUE,DDX58,23586
TRUE,TRUE,TRUE,DDX59,83479
TRUE,TRUE,TRUE,DDX6,1656
TRUE,TRUE,TRUE,DDX60,55601
TRUE,TRUE,TRUE,DDX60L,91351
TRUE,TRUE,TRUE,DEAF1,10522
TRUE,TRUE,TRUE,DECR1,1666
TRUE,TRUE,TRUE,DECR2,26063
TRUE,TRUE,TRUE,DEDD,9191
TRUE,TRUE,TRUE,DEDD2,162989
FALSE,FALSE,FALSE,DEF6,50619
TRUE,TRUE,TRUE,DEF8,54849
FALSE,FALSE,FALSE,DEFA1,1667
FALSE,FALSE,FALSE,DEFA10P,449493
FALSE,FALSE,FALSE,DEFA1B,728358
FALSE,FALSE,FALSE,DEFA3,1668
FALSE,FALSE,FALSE,DEFA4,1669
FALSE,FALSE,FALSE,DEFA5,1670
FALSE,FALSE,FALSE,DEFA6,1671
FALSE,FALSE,FALSE,DEFA8P,449491
FALSE,FALSE,FALSE,DEFA9P,449492
TRUE,FALSE,FALSE,DEFB1,1672
FALSE,FALSE,FALSE,DEFB103B,55894
FALSE,FALSE,FALSE,DEFB104A,140596
FALSE,FALSE,FALSE,DEFB104B,503618
FALSE,FALSE,FALSE,DEFB106B,503841
FALSE,FALSE,FALSE,DEFB108B,245911
FALSE,FALSE,FALSE,DEFB109B,641517
FALSE,FALSE,FALSE,DEFB110,245913
FALSE,FALSE,FALSE,DEFB112,245915
FALSE,FALSE,FALSE,DEFB113,245927
FALSE,FALSE,FALSE,DEFB114,245928
FALSE,FALSE,FALSE,DEFB115,245929
FALSE,FALSE,FALSE,DEFB116,245930
FALSE,FALSE,FALSE,DEFB118,117285
FALSE,FALSE,FALSE,DEFB119,245932
FALSE,FALSE,FALSE,DEFB121,245934
FALSE,FALSE,FALSE,DEFB122,245935
FALSE,FALSE,FALSE,DEFB123,245936
FALSE,FALSE,FALSE,DEFB124,245937
FALSE,FALSE,FALSE,DEFB125,245938
FALSE,FALSE,FALSE,DEFB126,81623
FALSE,FALSE,FALSE,DEFB127,140850
FALSE,FALSE,FALSE,DEFB128,245939
FALSE,FALSE,FALSE,DEFB129,140881
FALSE,FALSE,FALSE,DEFB130A,245940
FALSE,FALSE,FALSE,DEFB130B,100133267
FALSE,FALSE,FALSE,DEFB131A,644414
FALSE,FALSE,FALSE,DEFB131B,100129216
FALSE,FALSE,FALSE,DEFB133,403339
FALSE,FALSE,FALSE,DEFB134,613211
FALSE,FALSE,FALSE,DEFB135,613209
FALSE,FALSE,FALSE,DEFB136,613210
TRUE,TRUE,TRUE,DEGS1,8560
FALSE,FALSE,FALSE,DEGS2,123099
TRUE,TRUE,TRUE,DEK,7913
TRUE,TRUE,TRUE,DELE1,9812
TRUE,TRUE,TRUE,DENND10,404636
TRUE,TRUE,TRUE,DENND11,57189
TRUE,TRUE,TRUE,DENND1A,57706
TRUE,TRUE,TRUE,DENND1B,163486
TRUE,TRUE,TRUE,DENND1C,79958
TRUE,TRUE,TRUE,DENND2A,27147
TRUE,TRUE,TRUE,DENND2B,6764
TRUE,TRUE,TRUE,DENND2C,163259
TRUE,FALSE,TRUE,DENND2D,79961
TRUE,TRUE,TRUE,DENND3,22898
TRUE,TRUE,TRUE,DENND4A,10260
TRUE,TRUE,TRUE,DENND4B,9909
TRUE,TRUE,TRUE,DENND4C,55667
TRUE,TRUE,TRUE,DENND5A,23258
TRUE,TRUE,TRUE,DENND5B,160518
TRUE,TRUE,TRUE,DENND5B-AS1,100874249
TRUE,TRUE,TRUE,DENND6A,201627
TRUE,TRUE,TRUE,DENND6B,414918
TRUE,TRUE,TRUE,DEPDC1,55635
TRUE,TRUE,TRUE,DEPDC1B,55789
TRUE,TRUE,TRUE,DEPDC4,120863
TRUE,TRUE,TRUE,DEPDC5,9681
TRUE,TRUE,TRUE,DEPDC7,91614
FALSE,TRUE,TRUE,DEPP1,11067
TRUE,TRUE,TRUE,DEPTOR,64798
TRUE,TRUE,TRUE,DERA,51071
TRUE,TRUE,TRUE,DERL1,79139
TRUE,TRUE,TRUE,DERL2,51009
TRUE,TRUE,TRUE,DERL3,91319
FALSE,FALSE,FALSE,DES,1674
TRUE,TRUE,TRUE,DESI1,27351
TRUE,TRUE,TRUE,DESI2,51029
TRUE,TRUE,TRUE,DET1,55070
FALSE,FALSE,FALSE,DEUP1,159989
TRUE,TRUE,TRUE,DFFA,1676
TRUE,TRUE,TRUE,DFFB,1677
TRUE,TRUE,TRUE,DGAT1,8694
TRUE,TRUE,TRUE,DGAT2,84649
FALSE,FALSE,FALSE,DGAT2-DT,283214
FALSE,FALSE,FALSE,DGAT2L6,347516
TRUE,TRUE,TRUE,DGCR11,25786
TRUE,TRUE,TRUE,DGCR2,9993
TRUE,TRUE,TRUE,DGCR6,8214
TRUE,TRUE,TRUE,DGCR6L,85359
TRUE,TRUE,TRUE,DGCR8,54487
TRUE,FALSE,TRUE,DGKA,1606
FALSE,FALSE,FALSE,DGKB,1607
TRUE,TRUE,TRUE,DGKD,8527
TRUE,TRUE,TRUE,DGKE,8526
TRUE,TRUE,TRUE,DGKG,1608
TRUE,TRUE,TRUE,DGKH,160851
TRUE,TRUE,TRUE,DGKI,9162
TRUE,TRUE,TRUE,DGKZ,8525
TRUE,TRUE,TRUE,DGLUCY,80017
TRUE,TRUE,TRUE,DGUOK,1716
FALSE,FALSE,FALSE,DGUOK-AS1,100874048
TRUE,TRUE,TRUE,DHCR24,1718
TRUE,TRUE,TRUE,DHCR7,1717
TRUE,TRUE,TRUE,DHDDS,79947
FALSE,FALSE,FALSE,DHDH,27294
TRUE,TRUE,TRUE,DHFR,1719
TRUE,TRUE,TRUE,DHFR2,200895
FALSE,FALSE,FALSE,DHH,50846
TRUE,TRUE,TRUE,DHODH,1723
TRUE,TRUE,TRUE,DHPS,1725
TRUE,TRUE,TRUE,DHRS1,115817
TRUE,TRUE,TRUE,DHRS11,79154
TRUE,TRUE,TRUE,DHRS12,79758
FALSE,TRUE,FALSE,DHRS2,10202
TRUE,TRUE,TRUE,DHRS3,9249
TRUE,TRUE,TRUE,DHRS4,10901
TRUE,TRUE,TRUE,DHRS4-AS1,55449
TRUE,TRUE,TRUE,DHRS4L2,317749
TRUE,TRUE,TRUE,DHRS7,51635
TRUE,TRUE,TRUE,DHRS7B,25979
FALSE,FALSE,FALSE,DHRS7C,201140
TRUE,TRUE,FALSE,DHRS9,10170
TRUE,TRUE,TRUE,DHRSX,207063
TRUE,TRUE,TRUE,DHTKD1,55526
TRUE,TRUE,TRUE,DHX16,8449
TRUE,TRUE,TRUE,DHX29,54505
TRUE,TRUE,TRUE,DHX30,22907
TRUE,TRUE,TRUE,DHX32,55760
TRUE,TRUE,TRUE,DHX33,56919
TRUE,TRUE,TRUE,DHX34,9704
TRUE,TRUE,TRUE,DHX35,60625
TRUE,TRUE,TRUE,DHX37,57647
TRUE,TRUE,TRUE,DHX38,9785
TRUE,TRUE,TRUE,DHX40,79665
TRUE,TRUE,TRUE,DHX57,90957
TRUE,TRUE,TRUE,DHX58,79132
TRUE,TRUE,TRUE,DHX8,1659
TRUE,TRUE,TRUE,DHX9,1660
TRUE,TRUE,TRUE,DIABLO,56616
TRUE,TRUE,TRUE,DIAPH1,1729
FALSE,FALSE,FALSE,DIAPH1-AS1,100505658
TRUE,TRUE,TRUE,DIAPH2,1730
FALSE,FALSE,FALSE,DIAPH2-AS1,10824
TRUE,TRUE,TRUE,DIAPH3,81624
FALSE,FALSE,FALSE,DIAPH3-AS1,100874195
TRUE,TRUE,TRUE,DICER1,23405
FALSE,FALSE,FALSE,DICER1-AS1,400242
TRUE,TRUE,TRUE,DIDO1,11083
TRUE,TRUE,TRUE,DIMT1,27292
FALSE,FALSE,FALSE,DIO1,1733
FALSE,FALSE,FALSE,DIO2,1734
FALSE,FALSE,FALSE,DIO2-AS1,100628307
FALSE,FALSE,FALSE,DIO3,1735
FALSE,FALSE,FALSE,DIO3OS,64150
TRUE,TRUE,TRUE,DIP2A,23181
FALSE,FALSE,FALSE,DIP2A-IT1,100862692
TRUE,TRUE,TRUE,DIP2C,22982
TRUE,TRUE,TRUE,DIPK1A,388650
TRUE,TRUE,TRUE,DIPK1B,138311
FALSE,FALSE,FALSE,DIPK1C,125704
TRUE,TRUE,TRUE,DIPK2A,205428
FALSE,FALSE,FALSE,DIPK2B,79742
TRUE,FALSE,FALSE,DIRAS1,148252
FALSE,TRUE,TRUE,DIRAS2,54769
FALSE,FALSE,FALSE,DIRAS3,9077
TRUE,TRUE,TRUE,DIS3,22894
TRUE,TRUE,TRUE,DIS3L,115752
TRUE,TRUE,TRUE,DIS3L2,129563
FALSE,FALSE,FALSE,DISC1,27185
FALSE,FALSE,FALSE,DISC1FP1,101929222
TRUE,TRUE,TRUE,DISP1,84976
FALSE,FALSE,FALSE,DISP3,57540
TRUE,TRUE,TRUE,DIXDC1,85458
TRUE,TRUE,TRUE,DKC1,1736
TRUE,FALSE,FALSE,DKK1,22943
FALSE,FALSE,FALSE,DKK2,27123
TRUE,TRUE,TRUE,DKK3,27122
FALSE,FALSE,FALSE,DKKL1,27120
TRUE,TRUE,TRUE,DLAT,1737
TRUE,TRUE,TRUE,DLD,1738
FALSE,FALSE,FALSE,DLEC1,9940
TRUE,TRUE,TRUE,DLEU2,8847
FALSE,FALSE,FALSE,DLEU7,220107
TRUE,TRUE,TRUE,DLG1,1739
FALSE,FALSE,FALSE,DLG1-AS1,100507086
FALSE,FALSE,FALSE,DLG2,1740
TRUE,TRUE,TRUE,DLG3,1741
FALSE,FALSE,FALSE,DLG3-AS1,100873930
TRUE,TRUE,TRUE,DLG4,1742
TRUE,TRUE,TRUE,DLG5,9231
FALSE,TRUE,FALSE,DLGAP1,9229
FALSE,FALSE,FALSE,DLGAP1-AS3,201477
FALSE,FALSE,FALSE,DLGAP2,9228
FALSE,FALSE,FALSE,DLGAP2-AS1,100507435
FALSE,FALSE,FALSE,DLGAP3,58512
TRUE,TRUE,TRUE,DLGAP4,22839
FALSE,FALSE,FALSE,DLGAP4-AS1,101926987
TRUE,TRUE,TRUE,DLGAP5,9787
FALSE,FALSE,FALSE,DLK1,8788
TRUE,FALSE,FALSE,DLK2,65989
FALSE,FALSE,FALSE,DLL1,28514
TRUE,FALSE,FALSE,DLL3,10683
FALSE,FALSE,FALSE,DLL4,54567
TRUE,TRUE,TRUE,DLST,1743
TRUE,TRUE,TRUE,DLX1,1745
FALSE,TRUE,FALSE,DLX4,1748
FALSE,FALSE,FALSE,DLX5,1749
TRUE,FALSE,FALSE,DLX6,1750
TRUE,TRUE,TRUE,DMAC1,90871
TRUE,TRUE,TRUE,DMAC2,55101
TRUE,TRUE,TRUE,DMAC2L,27109
TRUE,TRUE,TRUE,DMAP1,55929
FALSE,FALSE,FALSE,DMBT1,1755
FALSE,FALSE,FALSE,DMBT1L1,375940
TRUE,TRUE,TRUE,DMBX1,127343
FALSE,FALSE,TRUE,DMC1,11144
TRUE,TRUE,TRUE,DMD,1756
FALSE,TRUE,TRUE,DMGDH,29958
TRUE,FALSE,FALSE,DMKN,93099
FALSE,FALSE,FALSE,DMP1,1758
TRUE,TRUE,TRUE,DMPK,1760
FALSE,FALSE,FALSE,DMRT1,1761
FALSE,FALSE,FALSE,DMRT2,10655
FALSE,FALSE,FALSE,DMRTA2,63950
FALSE,FALSE,FALSE,DMRTB1,63948
FALSE,FALSE,FALSE,DMRTC1,63947
FALSE,FALSE,FALSE,DMRTC1B,728656
FALSE,FALSE,FALSE,DMRTC2,63946
TRUE,TRUE,TRUE,DMTF1,9988
TRUE,TRUE,TRUE,DMTN,2039
TRUE,TRUE,TRUE,DMXL1,1657
TRUE,TRUE,TRUE,DMXL2,23312
TRUE,TRUE,TRUE,DNA2,1763
FALSE,FALSE,FALSE,DNAAF1,123872
TRUE,TRUE,TRUE,DNAAF10,116143
