KEGG,OvHK2,M1AvHK2,M2AvHK2,M1AvO
cpd:C00327_e,-14.478859279520277,-10.405412333789554,-9.02580019259562,4.0734469457307245
cpd:C00327_x,-14.478859279520277,-10.405412333789554,-9.02580019259562,4.0734469457307245
cpd:C00327_r,-14.478859279520277,-10.405412333789554,-9.02580019259562,4.0734469457307245
cpd:C00327_m,-14.478859279520277,-10.405412333789554,-9.02580019259562,4.0734469457307245
cpd:C00055,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_x,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_l,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_c,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_r,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_n,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_e,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C00055_m,2.179599863533801,1.8065696104325248,1.1641982460231042,-0.3730302531012761
cpd:C05673_n,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_c,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_l,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_r,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_x,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_m,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C05673_e,-17.55084236128314,-6.288294624992809,0.36629855334123784,11.26254773629033
cpd:C00128_x,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_r,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_n,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_c,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_m,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_e,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00128_l,4.824366029107766,1.508909059457686,5.3611626526361125,-3.3154569696500795
cpd:C00300_e,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_n,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_r,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_c,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_x,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_m,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00300_l,15.724460238098027,18.82680836735809,11.138814035416203,3.1023481292600663
cpd:C00791,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_l,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_x,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_m,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_c,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_n,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_e,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00791_r,0.7019236266798674,3.5918580159116256,3.372101931708046,2.889934389231758
cpd:C00063_e,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_c,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_r,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_x,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_l,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_m,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063_n,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C00063,0.13182408479687158,-0.10595691036031754,1.0351888180931126,-0.23778099515718912
cpd:C13050_c,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_r,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_e,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_l,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_x,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_n,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C13050_m,-3.120825983075983,3.9350154404694844,6.392234340716209,7.055841423545468
cpd:C00542_r,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_n,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_x,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_m,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_l,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_c,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00542_e,-27.249661634921193,-33.29203429238062,-39.82382835039103,-6.042372657459427
cpd:C00506,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_x,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_r,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_m,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_n,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_e,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_c,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C00506_l,10.76017414838882,11.954321201224293,13.488618756866503,1.1941470528354727
cpd:C01419_r,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_l,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_m,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_c,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_n,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_x,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C01419_e,-6.6851209670078395,-11.81826790289198,-13.074119986103373,-5.133146935884141
cpd:C00475_m,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_x,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_l,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_n,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_c,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_e,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00475_r,-3.5675209631279814,-1.5454173186786329,1.8888337852996497,2.0221036444493485
cpd:C00380,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_r,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_c,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_n,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_m,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_l,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_e,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00380_x,0.6017034199678402,2.529019771156297,3.9224397724304914,1.9273163511884568
cpd:C00131_m,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_r,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_e,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_n,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_l,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_c,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00131_x,-2.6485872195689035,-3.2995063353290957,-1.1793251898226413,-0.6509191157601922
cpd:C00458_e,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_m,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_n,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_x,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_l,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_c,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00458_r,-1.9784461797823378,-0.8070160008304735,0.36896264109462956,1.1714301789518644
cpd:C00559_c,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_l,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_x,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_e,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_r,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_m,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559_n,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00559,-0.07878316143293845,-1.0168924260807088,0.9602751335208005,-0.9381092646477703
cpd:C00881_n,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_l,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_x,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_m,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_e,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_c,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00881_r,-0.8510639611398059,-1.1123176521110105,-0.408377816048432,-0.26125369097120477
cpd:C00673_m,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_c,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_n,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_l,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_e,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_x,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00673_r,16.891723755377313,19.8566611894611,23.0283088394917,2.964937434083787
cpd:C00337,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_l,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_n,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_r,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_m,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_e,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_c,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00337_x,2.081096599586256,-0.9255976113915353,3.5870538713958093,-3.0066942109777908
cpd:C00111,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_r,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_n,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_x,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_l,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_c,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_e,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C00111_m,2.7284222002321807,4.784954551210395,8.284469794872027,2.056532350978214
cpd:C03626_x,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_c,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_m,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_n,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_l,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_r,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C03626_e,3.88340627787048,1.7690366708591767,-0.22588212496501814,-2.114369607011303
cpd:C00459_l,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_x,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_n,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_c,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_r,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_m,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00459_e,-1.4907993333095064,-2.924948344783969,-0.41526286152162634,-1.4341490114744628
cpd:C00016_x,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_c,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_r,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_n,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_l,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_m,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016_e,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C00016,4.882135833533613,2.2625867701842406,5.993676088431959,-2.619549063349372
cpd:C04734_e,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_x,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_c,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_l,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_m,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_n,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C04734_r,-12.075291030872183,-13.637358039756593,-12.510606305342845,-1.827490432786401
cpd:C01496_n,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_m,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_e,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_c,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_n,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_m,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_r,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_r,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_x,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_e,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_x,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C01496_l,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_l,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336_c,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C02336,6.94711737641783,10.61797590364054,13.244084342402104,3.67085852722271
cpd:C00354_x,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_e,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_l,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_m,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_r,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_c,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354_n,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00354,-1.3259514970901018,2.1452654467680947,4.253471584099631,3.4712169438581966
cpd:C00085_l,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_e,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_m,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_r,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_x,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_n,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00085_c,0.9736603994086113,0.49163694998836377,6.580430542847247,-0.48202344942024744
cpd:C00122_c,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_x,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_m,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_r,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_n,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_e,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00122_l,0.2461739197971645,1.4561747543254016,-0.8465032536253676,1.2100008345282371
cpd:C00035_e,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_r,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_l,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_m,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_x,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_n,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035_c,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00035,1.0258982424848782,0.4919380132039003,2.988499524020734,-0.5339602292809779
cpd:C00257_m,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_x,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_c,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_n,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_l,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_r,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00257_e,-37.28190942352713,-43.723836348661564,-49.601166092552994,-6.441926925134432
cpd:C00031_x,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_r,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_n,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_l,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_e,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_c,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_c,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_x,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_e,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_n,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_r,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293_m,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_l,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00293,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00031_m,1.9526403939875427,3.4007820215356706,3.9854062951625724,1.4481416275481283
cpd:C00103,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_x,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_r,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_c,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_m,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_e,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_n,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00103_l,-12.045140329368794,-9.917834847159911,-6.972818255813796,2.127305482208883
cpd:C00092_e,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_x,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_c,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_l,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_n,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_r,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00092_m,1.2771910370730237,-1.0821247513382204,4.174613045871777,-2.359315788411244
cpd:C00191_e,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_r,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_c,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_x,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_n,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_l,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00191_m,14.736834980241914,6.292375819758303,-0.3355186787051141,-8.44445916048361
cpd:C00025_x,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_l,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_c,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_n,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_m,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_e,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00025_r,11.510456181487092,16.09199003126503,15.924376669958084,4.581533849777939
cpd:C00064_c,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_m,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_l,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_n,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_x,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_e,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00064_r,-6.052542131581033,-1.0917929942303994,-0.9803867504667819,4.960749137350634
cpd:C00669_c,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669_m,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669_e,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669_r,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669_l,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
cpd:C00669_n,-2.895176087170252,-6.779831663428967,-10.820418002517032,-3.8846555762587145
